"Depth","Key","Kind","Result Type"
"1","GetName","Function","CString"
"1","GetTotalCount","Function","int32"
"1","GetUpdatedCount","Function","int32"
"1","GetUpdatedTrend","Function","DataTrend"
"1","OpenDetails","Function","void"
"1","Self","Function",""
"0","ModifierNodeDebuggerView","Type",""
"1","AccessSelf","Function",""
"1","GetGraphItems","Function",""
"1","GetGraphLines","Function",""
"1","Self","Function",""
"0","ModifierNodeDetailsView","Type",""
"1","AccessSelf","Function",""
"1","GetModifierNodeData","Function",""
"1","GetModifierNodeData","Promote","ModifierNodeData"
"1","Self","Function",""
"0","ModifierNodeGraphItem","Type",""
"1","AccessSelf","Function",""
"1","GetKey","Function","CString"
"1","GetModifierNodeData","Function",""
"1","GetModifierNodeData","Promote","ModifierNodeData"
"1","GetPosition","Function","CVector2f"
"1","GetTooltip","Function","CString"
"1","Self","Function",""
"0","ModifierNodeGraphLine","Type",""
"1","AccessSelf","Function",""
"1","GetFrom","Function","CVector2f"
"1","GetLineFrom","Function","CVector2f"
"1","GetLineTo","Function","CVector2f"
"1","GetPoints","Function",""
"1","GetPointsInContainer","Function",""
"1","GetPosition","Function","CVector2f"
"1","GetSize","Function","CVector2f"
"1","GetTo","Function","CVector2f"
"1","IsFromNodeVirtual","Function","bool"
"1","IsToNodeVirtual","Function","bool"
"1","Self","Function",""
"0","ModifierNodeListView","Type",""
"1","AccessSelf","Function",""
"1","GetModifierNodes","Function",""
"1","Self","Function",""
"1","Sort","Function","void"
"0","ModifiersPanel","Type",""
"1","AccessSelf","Function",""
"1","GetModifier","Function",""
"1","GetModifier","Promote","Modifier"
"1","GetTimedModifiers","Function",""
"1","Self","Function",""
"0","MoveTool","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","MultiplayerSetupWindow","Type",""
"1","AccessMPConfig","Promote","MPConfig"
"1","AccessSelf","Function",""
"1","CanHost","Function","bool"
"1","Cancel","Function","void"
"1","GetDefaultServerName","Function","CUTF8String"
"1","GetDefaultServerPassword","Function","CUTF8String"
"1","GetMPConfig","Promote","MPConfig"
"1","Host","Function","void"
"1","HostToolTip","Function","CString"
"1","Self","Function",""
"1","ShouldShowMPConfig","Function","bool"
"0","MultiplayerSynchronizationInfo","Promote","MultiplayerSynchronizationInfo"
"0","MultiplayerSynchronizationInfo","Type",""
"1","AccessSelf","Function",""
"1","GetPlayerDatesString","Function","CString"
"1","Self","Function",""
"0","Multiply_CFixedPoint","Function","CFixedPoint"
"0","Multiply_CVector2f","Function","CVector2f"
"0","Multiply_float","Function","float"
"0","Multiply_int32","Function","int32"
"0","Multiply_uint32","Function","uint32"
"0","NAVAL_INVASION","Promote","NavalInvasion"
"0","NOP","Function","void"
"0","NOTIFICATION","Promote","Notification"
"0","NavalInvasion","Type",""
"1","AccessSelf","Function",""
"1","GetAdmiral","Function",""
"1","GetAdmiral","Promote","Character"
"1","GetEnemyState","Function",""
"1","GetEnemyState","Promote","State"
"1","GetGeneral","Function",""
"1","GetGeneral","Promote","Character"
"1","GetLandBattle","Function",""
"1","GetLandBattle","Promote","Battle"
"1","GetNavalBattle","Function",""
"1","GetNavalBattle","Promote","Battle"
"1","GetStatus","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","IsFightingLandBattle ","Function","bool"
"1","IsFightingNavalBattle","Function","bool"
"1","IsWaiting","Function","bool"
"1","Self","Function",""
"0","Nbsp","Function","CString"
"0","Negate_CFixedPoint","Function","CFixedPoint"
"0","Negate_float","Function","float"
"0","Negate_int32","Function","int32"
"0","Node","Type",""
"1","AccessSelf","Function",""
"1","Description","Function","CString"
"1","ErrorColor","Function","CVector4f"
"1","HasDescription","Function","bool"
"1","Name","Function","CString"
"1","Self","Function",""
"1","Texture","Function",""
"1","Tooltip","Function","CString"
"1","TypeName","Function","CString"
"0","NodeEditorSearch","Type",""
"1","AccessSelf","Function",""
"1","ClearSearchText","Function","void"
"1","CurrentNodeIndex","Function","int32"
"1","GetSearchText","Function","CUTF8String"
"1","GoToNextNode","Function","void"
"1","GoToPreviousNode","Function","void"
"1","HasOccurrences","Function","bool"
"1","IsVisible","Function","bool"
"1","NumOccurrences","Function","int32"
"1","Search","Function","void"
"1","Self","Function",""
"0","NodeError","Type",""
"1","AccessSelf","Function",""
"1","GoTo","Function","void"
"1","Message","Function","CString"
"1","Node","Function","int32"
"1","Self","Function",""
"0","NodeLine","Type",""
"1","AccessSelf","Function",""
"1","Color","Function","CVector4f"
"1","From","Function","CVector2f"
"1","GetOwnerNodeId","Function","int32"
"1","Highlighted","Function","bool"
"1","Self","Function",""
"1","To","Function","CVector2f"
"1","Width","Function","float"
"0","NodePin","Type",""
"1","AccessSelf","Function",""
"1","Color","Function","CVector4f"
"1","DrawAsConnected","Function","bool"
"1","Highlight","Function","bool"
"1","IsInlinedNodeConnected","Function","bool"
"1","Name","Function","CString"
"1","Self","Function",""
"1","Tooltip","Function","CString"
"1","TypeColor","Function","CVector4f"
"0","NodeWindow","Type",""
"1","AccessSelf","Function",""
"1","Close","Function","void"
"1","DescriptionDialog","Function","void"
"1","NameDialog","Function","void"
"1","Self","Function",""
"1","SetDescription","Function","void"
"0","NonRegisteredDockable","Type",""
"1","AccessSelf","Function",""
"1","GetID","Function","CString"
"1","Self","Function",""
"0","Not","Function","bool"
"0","NotEqualTo_CFixedPoint","Function","bool"
"0","NotEqualTo_CVector2f","Function","bool"
"0","NotEqualTo_float","Function","bool"
"0","NotEqualTo_int32","Function","bool"
"0","NotEqualTo_uint32","Function","bool"
"0","Notification","Type",""
"1","AccessSelf","Function",""
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetDate","Function","CString"
"1","GetDescription","Function","CString"
"1","GetDiploPlay","Function",""
"1","GetDiploPlay","Promote","DiplomaticPlay"
"1","GetDiplomaticAction","Function",""
"1","GetDiplomaticAction","Promote","DiplomaticAction"
"1","GetInstitution","Function",""
"1","GetInstitution","Promote","Institution"
"1","GetLaw","Function",""
"1","GetLaw","Promote","Law"
"1","GetName","Function","CString"
"1","GetOnCreatedSoundEvent","Function",""
"1","GetPrevLaw","Function",""
"1","GetPrevLaw","Promote","Law"
"1","GetScopeActorCountry","Function",""
"1","GetScopeActorCountry","Promote","Country"
"1","GetScopeDiploPlay","Function",""
"1","GetScopeDiploPlay","Promote","DiplomaticPlay"
"1","GetScopeTargetCountry","Function",""
"1","GetScopeTargetCountry","Promote","Country"
"1","GetScopeTechnology","Function",""
"1","GetScopeTechnology","Promote","Technology"
"1","GetTexture","Function",""
"1","GetToolTip","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","Self","Function",""
"0","NotificationDummyContext","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","NsDecomposeAggregateWindow","Type",""
"1","AccessSelf","Function",""
"1","HasLoadedType","Function","bool"
"1","Self","Function",""
"0","Nudger","Type",""
"1","AccessSelf","Function",""
"1","CreateNewBlankMapObjectType","Function","void"
"1","DeleteSelected","Function","void"
"1","Deselect","Function","void"
"1","FocusCameraOnSelection","Function","void"
"1","IsAnyMapObjectExpanded","Function","bool"
"1","IsAnyMapObjectHidden","Function","bool"
"1","IsAnyMapObjectLocked","Function","bool"
"1","IsAnyObjectEntrySelected","Function","bool"
"1","IsAnyObjectSelected","Function","bool"
"1","IsAnySelectedMapObjectDynamicType","Function","bool"
"1","IsMultiSpawnEnabled","Function","bool"
"1","OnMapObjectSelected","Function","void"
"1","SelectAll","Function","void"
"1","Self","Function",""
"1","SetAllMapObjectsExpanded","Function","void"
"1","SetAllMapObjectsHidden","Function","void"
"1","SetAllMapObjectsLocked","Function","void"
"1","SetMapObjectHidden","Function","void"
"1","SetMapObjectLocked","Function","void"
"1","SetMapObjectLockedExclusive","Function","void"
"1","SetMultiSpawnEnabled","Function","void"
"1","ToggleInstancesClampToWaterLevel","Function","void"
"1","ToggleInstancesRenderUnderwater","Function","void"
"0","NudgerLayerEntryMapObjectDesc","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","IsAutoNudgingError","Function","bool"
"1","IsLocked","Function","bool"
"1","IsSelected","Function","bool"
"1","Select","Function","void"
"1","Self","Function",""
"1","SetLocked","Function","void"
"0","NudgerMapContentGui","Type",""
"1","AccessSelf","Function",""
"1","AutoNudgeSelection","Function","void"
"1","GetAutoNudgingReadyProgress","Function","float"
"1","IsAutoNudgePreviewEnabled","Function","bool"
"1","IsAutoNudgingReady","Function","bool"
"1","IsAutoNudgingSettingsOpen","Function","bool"
"1","IsAutoNudgingSupported","Function","bool"
"1","Self","Function",""
"1","SetAutoNudgePreviewEnabled","Function","void"
"1","SetAutoNudgingSettingsOpen","Function","void"
"0","NudgerMapObjectPropertyListDockable","Type",""
"1","AccessSelf","Function",""
"1","Delete","Function","void"
"1","HasEntry","Function","bool"
"1","IsGeneratedType","Function","bool"
"1","Self","Function",""
"0","NudgerMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","OBJECTIVE","Promote","Objective"
"0","OBJECTIVE_TYPE","Promote","ObjectiveType"
"0","OBJECT_SCOPE","Promote","Scope"
"0","ObjectBrowser","Type",""
"1","AccessSelf","Function",""
"1","CopyAsCSV","Function","void"
"1","CreateNewPreset","Function","void"
"1","DeleteSelectedPreset","Function","void"
"1","ForceUpdate","Function","void"
"1","GetFilterString","Function","CUTF8String"
"1","GetNumObjectsFiltered","Function","int32"
"1","GetNumObjectsTotal","Function","int32"
"1","GetPresets","Function",""
"1","GetProviders","Function",""
"1","GetSelectedProvider","Function","CVector2i"
"1","GetSelectedView","Function","CVector2i"
"1","GetViews","Function",""
"1","HasConfig","Function","bool"
"1","IsObjectSelected","Function","bool"
"1","IsOutputFlattened","Function","bool"
"1","IsWaitingForProvider","Function","bool"
"1","RenameSelectedPreset","Function","void"
"1","RequestUpdate","Function","void"
"1","SaveCurrentChanges","Function","void"
"1","SaveDefaults","Function","void"
"1","SelectProvider","Function","void"
"1","SelectView","Function","void"
"1","Self","Function",""
"1","SetFilterString","Function","void"
"1","SetObjectSelected","Function","void"
"1","SetSelectedPreset","Function","void"
"1","ToggleObjectSelected","Function","void"
"1","ToggleOutputFlattened","Function","void"
"0","ObjectBrowserView","Type",""
"1","AccessSelf","Function",""
"1","Name","Function","CUTF8String"
"1","Self","Function",""
"0","ObjectInspector","Type",""
"1","AccessPluginEntries","Function",""
"1","AccessSelf","Function",""
"1","GetObjectName","Function","CUTF8String"
"1","GetTypeName","Function","CUTF8String"
"1","Self","Function",""
"0","ObjectInspectorDockable","Type",""
"1","AccessSelf","Function",""
"1","Detach","Function","void"
"1","IsAttached","Function","bool"
"1","Self","Function",""
"0","ObjectInspectorPlugin","Type",""
"1","AccessSelf","Function",""
"1","GetErrorMessage","Function","CUTF8String"
"1","GetTitle","Function","CUTF8String"
"1","HasError","Function","bool"
"1","Self","Function",""
"0","ObjectPreset","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","PresetName","Function","CUTF8String"
"1","Self","Function",""
"0","ObjectProvider","Type",""
"1","AccessSelf","Function",""
"1","Name","Function","CUTF8String"
"1","RequestUpdate","Function","void"
"1","Self","Function",""
"0","Objective","Type",""
"1","AccessSelf","Function",""
"1","GetBackground","Function",""
"1","GetCustom","Function","CString"
"1","GetDesc","Function","CString"
"1","GetDescForCountryDef","Function","CString"
"1","GetIcon","Function",""
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetObjectiveType","Function",""
"1","GetObjectiveType","Promote","ObjectiveType"
"1","GetTooltipTag","Function","CString"
"1","Self","Function",""
"0","ObjectiveType","Type",""
"1","AccessSelf","Function",""
"1","GetBackground","Function",""
"1","GetDesc","Function","CString"
"1","GetDescForCountryDef","Function","CString"
"1","GetIcon","Function",""
"1","GetIdleHeader","Function","CString"
"1","GetIdleHint","Function","CString"
"1","GetName","Function","CString"
"1","GetNameForCountryDef","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetRecommendedGameRules","Function",""
"1","GetRecommendedTags","Function",""
"1","GetTooltipTag","Function","CString"
"1","HasRecommendedGameRules","Function","bool"
"1","Self","Function",""
"0","ObjectsEqual","Function","bool"
"0","ObserveCountryCommand","Function","Command"
"0","OnCreateAccount","Function","void"
"0","OnToggleLoginWindow","Function","void"
"0","OosData","Type",""
"1","AccessSelf","Function",""
"1","GetFolder","Function","CString"
"1","GetPlayable","Promote","Playable"
"1","GetPlayerName","Function","CString"
"1","GetType","Function","CString"
"1","IsLocalPlayer","Function","bool"
"1","IsObserver","Function","bool"
"1","Self","Function",""
"0","OosWindow","Type",""
"1","AccessSelf","Function",""
"1","Close","Function","void"
"1","Continue","Function","void"
"1","GetOosData","Function",""
"1","GoToMenu","Function","void"
"1","IsLocalOos","Function","bool"
"1","Self","Function",""
"0","OpenAchievements","Function","void"
"0","OpenGameRules","Function","void"
"0","OpinionMarker","Type",""
"1","AccessSelf","Function",""
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetPosition","Function","CVector2f"
"1","Self","Function",""
"0","Or","Function","bool"
"0","OutgoingFriendRequest","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CUTF8String"
"1","Remove","Function","void"
"1","Self","Function",""
"0","Outliner","Promote","Outliner"
"0","Outliner","Type",""
"1","AccessCategory","Function",""
"1","AccessCategory","Promote","OutlinerEntry"
"1","AccessPlayers","Function",""
"1","AccessSelf","Function",""
